date,sku_id,category,sales_qty,stock_on_hand,on_order,unit_cost,unit_margin,lead_time_days,moq,available_budget
2025-02-11,SKU-007,Kebutuhan Rumah,0,80,0,16000.0,3040.0,5,12,2500000
2025-02-12,SKU-007,Kebutuhan Rumah,0,80,0,16000.0,3040.0,5,12,2500000
2025-02-13,SKU-007,Kebutuhan Rumah,0,80,0,16000.0,3040.0,5,12,2500000
2025-02-14,SKU-007,Kebutuhan Rumah,0,80,0,16000.0,3040.0,5,12,2500000
2025-02-15,SKU-007,Kebutuhan Rumah,2,78,0,16000.0,3040.0,5,12,2500000
2025-02-16,SKU-007,Kebutuhan Rumah,0,78,0,16000.0,3040.0,5,12,2500000
2025-02-17,SKU-007,Kebutuhan Rumah,0,78,0,16000.0,3040.0,5,12,2500000
2025-02-18,SKU-007,Kebutuhan Rumah,0,90,0,16000.0,3040.0,5,12,2500000
2025-02-19,SKU-007,Kebutuhan Rumah,0,90,0,16000.0,3040.0,5,12,2500000
2025-02-20,SKU-007,Kebutuhan Rumah,0,90,0,16000.0,3040.0,5,12,2500000
2025-02-21,SKU-007,Kebutuhan Rumah,1,89,0,16000.0,3040.0,5,12,2500000
2025-02-22,SKU-007,Kebutuhan Rumah,2,87,0,16000.0,3040.0,5,12,2500000
2025-02-23,SKU-007,Kebutuhan Rumah,1,86,0,16000.0,3040.0,5,12,2500000
2025-02-24,SKU-007,Kebutuhan Rumah,1,85,0,16000.0,3040.0,5,12,2500000
2025-02-25,SKU-007,Kebutuhan Rumah,0,85,0,16000.0,3040.0,5,12,2500000
2025-02-26,SKU-007,Kebutuhan Rumah,0,85,0,16000.0,3040.0,5,12,2500000
2025-02-27,SKU-007,Kebutuhan Rumah,0,85,0,16000.0,3040.0,5,12,2500000
2025-02-28,SKU-007,Kebutuhan Rumah,0,85,0,16000.0,3040.0,5,12,2500000
2025-03-01,SKU-007,Kebutuhan Rumah,1,84,0,16000.0,3040.0,5,12,2500000
2025-03-02,SKU-007,Kebutuhan Rumah,0,96,0,16000.0,3040.0,5,12,2500000
2025-03-03,SKU-007,Kebutuhan Rumah,0,96,0,16000.0,3040.0,5,12,2500000
2025-03-04,SKU-007,Kebutuhan Rumah,0,96,0,16000.0,3040.0,5,12,2500000
2025-03-05,SKU-007,Kebutuhan Rumah,0,96,0,16000.0,3040.0,5,12,2500000
2025-03-06,SKU-007,Kebutuhan Rumah,1,95,0,16000.0,3040.0,5,12,2500000
2025-03-07,SKU-007,Kebutuhan Rumah,1,94,0,16000.0,3040.0,5,12,2500000
2025-03-08,SKU-007,Kebutuhan Rumah,2,92,0,16000.0,3040.0,5,12,2500000
2025-03-09,SKU-007,Kebutuhan Rumah,0,92,0,16000.0,3040.0,5,12,2500000
2025-03-10,SKU-007,Kebutuhan Rumah,4,88,0,16000.0,3040.0,5,12,2500000
2025-03-11,SKU-007,Kebutuhan Rumah,0,88,0,16000.0,3040.0,5,12,2500000
2025-03-12,SKU-007,Kebutuhan Rumah,1,87,0,16000.0,3040.0,5,12,2500000
2025-03-13,SKU-007,Kebutuhan Rumah,0,87,0,16000.0,3040.0,5,12,2500000
2025-03-14,SKU-007,Kebutuhan Rumah,0,99,0,16000.0,3040.0,5,12,2500000
2025-03-15,SKU-007,Kebutuhan Rumah,0,99,0,16000.0,3040.0,5,12,2500000
2025-03-16,SKU-007,Kebutuhan Rumah,2,97,0,16000.0,3040.0,5,12,2500000
2025-03-17,SKU-007,Kebutuhan Rumah,1,96,0,16000.0,3040.0,5,12,2500000
2025-03-18,SKU-007,Kebutuhan Rumah,1,95,0,16000.0,3040.0,5,12,2500000
2025-03-19,SKU-007,Kebutuhan Rumah,0,95,0,16000.0,3040.0,5,12,2500000
2025-03-20,SKU-007,Kebutuhan Rumah,1,94,0,16000.0,3040.0,5,12,2500000
2025-03-21,SKU-007,Kebutuhan Rumah,1,93,0,16000.0,3040.0,5,12,2500000
2025-03-22,SKU-007,Kebutuhan Rumah,0,93,0,16000.0,3040.0,5,12,2500000
2025-03-23,SKU-007,Kebutuhan Rumah,0,93,0,16000.0,3040.0,5,12,2500000
2025-03-24,SKU-007,Kebutuhan Rumah,0,93,0,16000.0,3040.0,5,12,2500000
2025-03-25,SKU-007,Kebutuhan Rumah,1,92,0,16000.0,3040.0,5,12,2500000
2025-03-26,SKU-007,Kebutuhan Rumah,0,104,0,16000.0,3040.0,5,12,2500000
2025-03-27,SKU-007,Kebutuhan Rumah,0,104,0,16000.0,3040.0,5,12,2500000
2025-03-28,SKU-007,Kebutuhan Rumah,0,104,0,16000.0,3040.0,5,12,2500000
2025-03-29,SKU-007,Kebutuhan Rumah,1,103,0,16000.0,3040.0,5,12,2500000
2025-03-30,SKU-007,Kebutuhan Rumah,0,103,0,16000.0,3040.0,5,12,2500000
2025-03-31,SKU-007,Kebutuhan Rumah,0,103,0,16000.0,3040.0,5,12,2500000
2025-04-01,SKU-007,Kebutuhan Rumah,0,103,0,16000.0,3040.0,5,12,2500000
2025-04-02,SKU-007,Kebutuhan Rumah,0,103,0,16000.0,3040.0,5,12,2500000
2025-04-03,SKU-007,Kebutuhan Rumah,0,103,0,16000.0,3040.0,5,12,2500000
2025-04-04,SKU-007,Kebutuhan Rumah,0,103,0,16000.0,3040.0,5,12,2500000
2025-04-05,SKU-007,Kebutuhan Rumah,0,103,0,16000.0,3040.0,5,12,2500000
2025-04-06,SKU-007,Kebutuhan Rumah,1,102,0,16000.0,3040.0,5,12,2500000
2025-04-07,SKU-007,Kebutuhan Rumah,0,114,0,16000.0,3040.0,5,12,2500000
2025-04-08,SKU-007,Kebutuhan Rumah,0,114,0,16000.0,3040.0,5,12,2500000
2025-04-09,SKU-007,Kebutuhan Rumah,1,113,0,16000.0,3040.0,5,12,2500000
2025-04-10,SKU-007,Kebutuhan Rumah,0,1,0,16000.0,3040.0,5,12,2500000
2025-01-01,SKU-008,Perawatan,0,59,0,18250.0,4106.25,7,24,2500000
2025-01-02,SKU-008,Perawatan,0,59,0,18250.0,4106.25,7,24,2500000
2025-01-03,SKU-008,Perawatan,0,59,0,18250.0,4106.25,7,24,2500000
2025-01-04,SKU-008,Perawatan,0,59,0,18250.0,4106.25,7,24,2500000
2025-01-05,SKU-008,Perawatan,0,59,0,18250.0,4106.25,7,24,2500000
2025-01-06,SKU-008,Perawatan,1,58,0,18250.0,4106.25,7,24,2500000
2025-01-07,SKU-008,Perawatan,1,57,0,18250.0,4106.25,7,24,2500000
2025-01-08,SKU-008,Perawatan,0,57,0,18250.0,4106.25,7,24,2500000
2025-01-09,SKU-008,Perawatan,0,57,0,18250.0,4106.25,7,24,2500000
2025-01-10,SKU-008,Perawatan,0,57,0,18250.0,4106.25,7,24,2500000
2025-01-11,SKU-008,Perawatan,2,55,0,18250.0,4106.25,7,24,2500000
2025-01-12,SKU-008,Perawatan,2,53,0,18250.0,4106.25,7,24,2500000
2025-01-13,SKU-008,Perawatan,0,53,0,18250.0,4106.25,7,24,2500000
2025-01-14,SKU-008,Perawatan,1,52,0,18250.0,4106.25,7,24,2500000
2025-01-15,SKU-008,Perawatan,2,74,0,18250.0,4106.25,7,24,2500000
2025-01-16,SKU-008,Perawatan,0,74,0,18250.0,4106.25,7,24,2500000
2025-01-17,SKU-008,Perawatan,0,74,0,18250.0,4106.25,7,24,2500000
2025-01-18,SKU-008,Perawatan,1,73,0,18250.0,4106.25,7,24,2500000
2025-01-19,SKU-008,Perawatan,1,72,0,18250.0,4106.25,7,24,2500000
2025-01-20,SKU-008,Perawatan,3,69,0,18250.0,4106.25,7,24,2500000
2025-01-21,SKU-008,Perawatan,0,69,0,18250.0,4106.25,7,24,2500000
2025-01-22,SKU-008,Perawatan,0,69,0,18250.0,4106.25,7,24,2500000
2025-01-23,SKU-008,Perawatan,1,68,0,18250.0,4106.25,7,24,2500000
2025-01-24,SKU-008,Perawatan,2,66,0,18250.0,4106.25,7,24,2500000
2025-01-25,SKU-008,Perawatan,7,59,0,18250.0,4106.25,7,24,2500000
2025-01-26,SKU-008,Perawatan,5,54,0,18250.0,4106.25,7,24,2500000
2025-01-27,SKU-008,Perawatan,0,54,0,18250.0,4106.25,7,24,2500000
2025-01-28,SKU-008,Perawatan,2,52,0,18250.0,4106.25,7,24,2500000
2025-01-29,SKU-008,Perawatan,1,75,0,18250.0,4106.25,7,24,2500000
2025-01-30,SKU-008,Perawatan,1,74,0,18250.0,4106.25,7,24,2500000
2025-01-31,SKU-008,Perawatan,2,72,0,18250.0,4106.25,7,24,2500000
2025-02-01,SKU-008,Perawatan,1,71,0,18250.0,4106.25,7,24,2500000
2025-02-02,SKU-008,Perawatan,1,70,0,18250.0,4106.25,7,24,2500000
2025-02-03,SKU-008,Perawatan,3,67,0,18250.0,4106.25,7,24,2500000
2025-02-04,SKU-008,Perawatan,2,65,0,18250.0,4106.25,7,24,2500000
2025-02-05,SKU-008,Perawatan,1,64,0,18250.0,4106.25,7,24,2500000
2025-02-06,SKU-008,Perawatan,0,64,0,18250.0,4106.25,7,24,2500000
2025-02-07,SKU-008,Perawatan,1,63,0,18250.0,4106.25,7,24,2500000
2025-02-08,SKU-008,Perawatan,1,62,0,18250.0,4106.25,7,24,2500000
2025-02-09,SKU-008,Perawatan,1,61,0,18250.0,4106.25,7,24,2500000
2025-02-10,SKU-008,Perawatan,2,59,0,18250.0,4106.25,7,24,2500000
2025-02-11,SKU-008,Perawatan,1,58,0,18250.0,4106.25,7,24,2500000
2025-02-12,SKU-008,Perawatan,1,81,0,18250.0,4106.25,7,24,2500000
2025-02-13,SKU-008,Perawatan,1,80,0,18250.0,4106.25,7,24,2500000
2025-02-14,SKU-008,Perawatan,1,79,0,18250.0,4106.25,7,24,2500000
2025-02-15,SKU-008,Perawatan,3,76,0,18250.0,4106.25,7,24,2500000
2025-02-16,SKU-008,Perawatan,0,76,0,18250.0,4106.25,7,24,2500000
2025-02-17,SKU-008,Perawatan,1,75,0,18250.0,4106.25,7,24,2500000
2025-02-18,SKU-008,Perawatan,0,75,0,18250.0,4106.25,7,24,2500000
2025-02-19,SKU-008,Perawatan,0,75,0,18250.0,4106.25,7,24,2500000
2025-02-20,SKU-008,Perawatan,3,72,0,18250.0,4106.25,7,24,2500000
2025-02-21,SKU-008,Perawatan,2,70,0,18250.0,4106.25,7,24,2500000
2025-02-22,SKU-008,Perawatan,1,69,0,18250.0,4106.25,7,24,2500000
2025-02-23,SKU-008,Perawatan,0,69,0,18250.0,4106.25,7,24,2500000
2025-02-24,SKU-008,Perawatan,2,67,0,18250.0,4106.25,7,24,2500000
2025-02-25,SKU-008,Perawatan,2,65,0,18250.0,4106.25,7,24,2500000
2025-02-26,SKU-008,Perawatan,0,89,0,18250.0,4106.25,7,24,2500000
2025-02-27,SKU-008,Perawatan,1,88,0,18250.0,4106.25,7,24,2500000
2025-02-28,SKU-008,Perawatan,2,86,0,18250.0,4106.25,7,24,2500000
2025-03-01,SKU-008,Perawatan,1,85,0,18250.0,4106.25,7,24,2500000
2025-03-02,SKU-008,Perawatan,5,80,0,18250.0,4106.25,7,24,2500000
2025-03-03,SKU-008,Perawatan,3,77,0,18250.0,4106.25,7,24,2500000
2025-03-04,SKU-008,Perawatan,2,75,0,18250.0,4106.25,7,24,2500000
2025-03-05,SKU-008,Perawatan,0,75,0,18250.0,4106.25,7,24,2500000
2025-03-06,SKU-008,Perawatan,1,74,0,18250.0,4106.25,7,24,2500000
2025-03-07,SKU-008,Perawatan,2,72,0,18250.0,4106.25,7,24,2500000
2025-03-08,SKU-008,Perawatan,1,71,0,18250.0,4106.25,7,24,2500000
2025-03-09,SKU-008,Perawatan,5,66,0,18250.0,4106.25,7,24,2500000
2025-03-10,SKU-008,Perawatan,0,66,0,18250.0,4106.25,7,24,2500000
2025-03-11,SKU-008,Perawatan,0,66,0,18250.0,4106.25,7,24,2500000
2025-03-12,SKU-008,Perawatan,2,88,0,18250.0,4106.25,7,24,2500000
2025-03-13,SKU-008,Perawatan,1,87,0,18250.0,4106.25,7,24,2500000
2025-03-14,SKU-008,Perawatan,1,86,0,18250.0,4106.25,7,24,2500000
2025-03-15,SKU-008,Perawatan,1,85,0,18250.0,4106.25,7,24,2500000
2025-03-16,SKU-008,Perawatan,2,83,0,18250.0,4106.25,7,24,2500000
2025-03-17,SKU-008,Perawatan,0,83,0,18250.0,4106.25,7,24,2500000
2025-03-18,SKU-008,Perawatan,1,82,0,18250.0,4106.25,7,24,2500000
2025-03-19,SKU-008,Perawatan,2,80,0,18250.0,4106.25,7,24,2500000
2025-03-20,SKU-008,Perawatan,0,80,0,18250.0,4106.25,7,24,2500000
2025-03-21,SKU-008,Perawatan,2,78,0,18250.0,4106.25,7,24,2500000
2025-03-22,SKU-008,Perawatan,5,73,0,18250.0,4106.25,7,24,2500000
2025-03-23,SKU-008,Perawatan,0,73,0,18250.0,4106.25,7,24,2500000
2025-03-24,SKU-008,Perawatan,1,72,0,18250.0,4106.25,7,24,2500000
2025-03-25,SKU-008,Perawatan,1,71,0,18250.0,4106.25,7,24,2500000
2025-03-26,SKU-008,Perawatan,0,95,0,18250.0,4106.25,7,24,2500000
2025-03-27,SKU-008,Perawatan,3,92,0,18250.0,4106.25,7,24,2500000
2025-03-28,SKU-008,Perawatan,2,90,0,18250.0,4106.25,7,24,2500000
2025-03-29,SKU-008,Perawatan,0,90,0,18250.0,4106.25,7,24,2500000
2025-03-30,SKU-008,Perawatan,1,89,0,18250.0,4106.25,7,24,2500000
2025-03-31,SKU-008,Perawatan,3,86,0,18250.0,4106.25,7,24,2500000
2025-04-01,SKU-008,Perawatan,0,86,0,18250.0,4106.25,7,24,2500000
2025-04-02,SKU-008,Perawatan,0,86,0,18250.0,4106.25,7,24,2500000
2025-04-03,SKU-008,Perawatan,0,86,0,18250.0,4106.25,7,24,2500000
2025-04-04,SKU-008,Perawatan,1,85,0,18250.0,4106.25,7,24,2500000
2025-04-05,SKU-008,Perawatan,3,82,0,18250.0,4106.25,7,24,2500000
2025-04-06,SKU-008,Perawatan,2,80,0,18250.0,4106.25,7,24,2500000
2025-04-07,SKU-008,Perawatan,1,79,0,18250.0,4106.25,7,24,2500000
2025-04-08,SKU-008,Perawatan,0,79,0,18250.0,4106.25,7,24,2500000
2025-04-09,SKU-008,Perawatan,3,100,0,18250.0,4106.25,7,24,2500000
2025-04-10,SKU-008,Perawatan,1,4,0,18250.0,4106.25,7,24,2500000
