date,sku_id,category,sales_qty,stock_on_hand,on_order,unit_cost,unit_margin,lead_time_days,moq,available_budget
2025-06-29,SKU-008,Perawatan,2,114,0,18250.0,4106.25,7,24,8000000
2025-06-30,SKU-008,Perawatan,2,112,0,18250.0,4106.25,7,24,8000000
2025-07-01,SKU-008,Perawatan,0,112,0,18250.0,4106.25,7,24,8000000
2025-07-02,SKU-008,Perawatan,2,134,0,18250.0,4106.25,7,24,8000000
2025-07-03,SKU-008,Perawatan,1,133,0,18250.0,4106.25,7,24,8000000
2025-07-04,SKU-008,Perawatan,1,132,0,18250.0,4106.25,7,24,8000000
2025-07-05,SKU-008,Perawatan,1,131,0,18250.0,4106.25,7,24,8000000
2025-07-06,SKU-008,Perawatan,1,130,0,18250.0,4106.25,7,24,8000000
2025-07-07,SKU-008,Perawatan,1,129,0,18250.0,4106.25,7,24,8000000
2025-07-08,SKU-008,Perawatan,3,126,0,18250.0,4106.25,7,24,8000000
2025-07-09,SKU-008,Perawatan,1,125,0,18250.0,4106.25,7,24,8000000
2025-07-10,SKU-008,Perawatan,0,125,0,18250.0,4106.25,7,24,8000000
2025-07-11,SKU-008,Perawatan,1,124,0,18250.0,4106.25,7,24,8000000
2025-07-12,SKU-008,Perawatan,1,123,0,18250.0,4106.25,7,24,8000000
2025-07-13,SKU-008,Perawatan,2,121,0,18250.0,4106.25,7,24,8000000
2025-07-14,SKU-008,Perawatan,0,121,0,18250.0,4106.25,7,24,8000000
2025-07-15,SKU-008,Perawatan,0,121,0,18250.0,4106.25,7,24,8000000
2025-07-16,SKU-008,Perawatan,1,144,0,18250.0,4106.25,7,24,8000000
2025-07-17,SKU-008,Perawatan,3,141,0,18250.0,4106.25,7,24,8000000
2025-07-18,SKU-008,Perawatan,3,138,0,18250.0,4106.25,7,24,8000000
2025-07-19,SKU-008,Perawatan,2,136,0,18250.0,4106.25,7,24,8000000
2025-07-20,SKU-008,Perawatan,0,136,0,18250.0,4106.25,7,24,8000000
2025-07-21,SKU-008,Perawatan,0,136,0,18250.0,4106.25,7,24,8000000
2025-07-22,SKU-008,Perawatan,0,136,0,18250.0,4106.25,7,24,8000000
2025-07-23,SKU-008,Perawatan,1,135,0,18250.0,4106.25,7,24,8000000
2025-07-24,SKU-008,Perawatan,2,133,0,18250.0,4106.25,7,24,8000000
2025-07-25,SKU-008,Perawatan,1,132,0,18250.0,4106.25,7,24,8000000
2025-07-26,SKU-008,Perawatan,0,132,0,18250.0,4106.25,7,24,8000000
2025-07-27,SKU-008,Perawatan,4,128,0,18250.0,4106.25,7,24,8000000
2025-07-28,SKU-008,Perawatan,0,128,0,18250.0,4106.25,7,24,8000000
2025-07-29,SKU-008,Perawatan,0,128,0,18250.0,4106.25,7,24,8000000
2025-07-30,SKU-008,Perawatan,1,151,0,18250.0,4106.25,7,24,8000000
2025-07-31,SKU-008,Perawatan,4,147,0,18250.0,4106.25,7,24,8000000
2025-08-01,SKU-008,Perawatan,0,147,0,18250.0,4106.25,7,24,8000000
2025-08-02,SKU-008,Perawatan,2,145,0,18250.0,4106.25,7,24,8000000
2025-08-03,SKU-008,Perawatan,2,143,0,18250.0,4106.25,7,24,8000000
2025-08-04,SKU-008,Perawatan,2,141,0,18250.0,4106.25,7,24,8000000
2025-08-05,SKU-008,Perawatan,0,141,0,18250.0,4106.25,7,24,8000000
2025-08-06,SKU-008,Perawatan,1,140,0,18250.0,4106.25,7,24,8000000
2025-08-07,SKU-008,Perawatan,0,140,0,18250.0,4106.25,7,24,8000000
2025-08-08,SKU-008,Perawatan,2,138,0,18250.0,4106.25,7,24,8000000
2025-01-01,SKU-009,Makanan,5,70,0,2500.0,300.0,9,1,8000000
2025-01-02,SKU-009,Makanan,1,69,0,2500.0,300.0,9,1,8000000
2025-01-03,SKU-009,Makanan,2,67,0,2500.0,300.0,9,1,8000000
2025-01-04,SKU-009,Makanan,2,65,0,2500.0,300.0,9,1,8000000
2025-01-05,SKU-009,Makanan,0,65,0,2500.0,300.0,9,1,8000000
2025-01-06,SKU-009,Makanan,3,62,0,2500.0,300.0,9,1,8000000
2025-01-07,SKU-009,Makanan,3,59,0,2500.0,300.0,9,1,8000000
2025-01-08,SKU-009,Makanan,1,58,0,2500.0,300.0,9,1,8000000
2025-01-09,SKU-009,Makanan,0,58,0,2500.0,300.0,9,1,8000000
2025-01-10,SKU-009,Makanan,0,58,0,2500.0,300.0,9,1,8000000
2025-01-11,SKU-009,Makanan,0,58,0,2500.0,300.0,9,1,8000000
2025-01-12,SKU-009,Makanan,2,56,0,2500.0,300.0,9,1,8000000
2025-01-13,SKU-009,Makanan,2,54,0,2500.0,300.0,9,1,8000000
2025-01-14,SKU-009,Makanan,1,53,0,2500.0,300.0,9,1,8000000
2025-01-15,SKU-009,Makanan,4,49,0,2500.0,300.0,9,1,8000000
2025-01-16,SKU-009,Makanan,0,49,0,2500.0,300.0,9,1,8000000
2025-01-17,SKU-009,Makanan,2,75,0,2500.0,300.0,9,1,8000000
2025-01-18,SKU-009,Makanan,5,70,0,2500.0,300.0,9,1,8000000
2025-01-19,SKU-009,Makanan,3,67,0,2500.0,300.0,9,1,8000000
2025-01-20,SKU-009,Makanan,2,65,0,2500.0,300.0,9,1,8000000
2025-01-21,SKU-009,Makanan,1,64,0,2500.0,300.0,9,1,8000000
2025-01-22,SKU-009,Makanan,0,64,0,2500.0,300.0,9,1,8000000
2025-01-23,SKU-009,Makanan,1,63,0,2500.0,300.0,9,1,8000000
2025-01-24,SKU-009,Makanan,1,62,0,2500.0,300.0,9,1,8000000
2025-01-25,SKU-009,Makanan,2,60,0,2500.0,300.0,9,1,8000000
2025-01-26,SKU-009,Makanan,2,58,0,2500.0,300.0,9,1,8000000
2025-01-27,SKU-009,Makanan,0,58,0,2500.0,300.0,9,1,8000000
2025-01-28,SKU-009,Makanan,6,52,0,2500.0,300.0,9,1,8000000
2025-01-29,SKU-009,Makanan,1,51,0,2500.0,300.0,9,1,8000000
2025-01-30,SKU-009,Makanan,2,49,0,2500.0,300.0,9,1,8000000
2025-01-31,SKU-009,Makanan,0,49,0,2500.0,300.0,9,1,8000000
2025-02-01,SKU-009,Makanan,5,44,0,2500.0,300.0,9,1,8000000
2025-02-02,SKU-009,Makanan,2,70,0,2500.0,300.0,9,1,8000000
2025-02-03,SKU-009,Makanan,2,68,0,2500.0,300.0,9,1,8000000
2025-02-04,SKU-009,Makanan,2,66,0,2500.0,300.0,9,1,8000000
2025-02-05,SKU-009,Makanan,1,65,0,2500.0,300.0,9,1,8000000
2025-02-06,SKU-009,Makanan,0,65,0,2500.0,300.0,9,1,8000000
2025-02-07,SKU-009,Makanan,2,63,0,2500.0,300.0,9,1,8000000
2025-02-08,SKU-009,Makanan,1,62,0,2500.0,300.0,9,1,8000000
2025-02-09,SKU-009,Makanan,4,58,0,2500.0,300.0,9,1,8000000
2025-02-10,SKU-009,Makanan,0,58,0,2500.0,300.0,9,1,8000000
2025-02-11,SKU-009,Makanan,1,57,0,2500.0,300.0,9,1,8000000
2025-02-12,SKU-009,Makanan,3,54,0,2500.0,300.0,9,1,8000000
2025-02-13,SKU-009,Makanan,1,53,0,2500.0,300.0,9,1,8000000
2025-02-14,SKU-009,Makanan,3,50,0,2500.0,300.0,9,1,8000000
2025-02-15,SKU-009,Makanan,2,48,0,2500.0,300.0,9,1,8000000
2025-02-16,SKU-009,Makanan,2,46,0,2500.0,300.0,9,1,8000000
2025-02-17,SKU-009,Makanan,2,44,0,2500.0,300.0,9,1,8000000
2025-02-18,SKU-009,Makanan,2,70,0,2500.0,300.0,9,1,8000000
2025-02-19,SKU-009,Makanan,0,70,0,2500.0,300.0,9,1,8000000
2025-02-20,SKU-009,Makanan,2,68,0,2500.0,300.0,9,1,8000000
2025-02-21,SKU-009,Makanan,2,66,0,2500.0,300.0,9,1,8000000
2025-02-22,SKU-009,Makanan,3,63,0,2500.0,300.0,9,1,8000000
2025-02-23,SKU-009,Makanan,3,60,0,2500.0,300.0,9,1,8000000
2025-02-24,SKU-009,Makanan,4,56,0,2500.0,300.0,9,1,8000000
2025-02-25,SKU-009,Makanan,4,52,0,2500.0,300.0,9,1,8000000
2025-02-26,SKU-009,Makanan,3,49,0,2500.0,300.0,9,1,8000000
2025-02-27,SKU-009,Makanan,3,46,0,2500.0,300.0,9,1,8000000
2025-02-28,SKU-009,Makanan,2,44,0,2500.0,300.0,9,1,8000000
2025-03-01,SKU-009,Makanan,8,36,0,2500.0,300.0,9,1,8000000
2025-03-02,SKU-009,Makanan,3,33,0,2500.0,300.0,9,1,8000000
2025-03-03,SKU-009,Makanan,3,30,0,2500.0,300.0,9,1,8000000
2025-03-04,SKU-009,Makanan,0,30,0,2500.0,300.0,9,1,8000000
2025-03-05,SKU-009,Makanan,2,28,0,2500.0,300.0,9,1,8000000
2025-03-06,SKU-009,Makanan,0,56,0,2500.0,300.0,9,1,8000000
2025-03-07,SKU-009,Makanan,0,56,0,2500.0,300.0,9,1,8000000
2025-03-08,SKU-009,Makanan,0,56,0,2500.0,300.0,9,1,8000000
2025-03-09,SKU-009,Makanan,2,54,0,2500.0,300.0,9,1,8000000
2025-03-10,SKU-009,Makanan,2,52,0,2500.0,300.0,9,1,8000000
2025-03-11,SKU-009,Makanan,2,50,0,2500.0,300.0,9,1,8000000
2025-03-12,SKU-009,Makanan,0,50,0,2500.0,300.0,9,1,8000000
2025-03-13,SKU-009,Makanan,1,49,0,2500.0,300.0,9,1,8000000
2025-03-14,SKU-009,Makanan,1,48,0,2500.0,300.0,9,1,8000000
2025-03-15,SKU-009,Makanan,3,45,0,2500.0,300.0,9,1,8000000
2025-03-16,SKU-009,Makanan,2,43,0,2500.0,300.0,9,1,8000000
2025-03-17,SKU-009,Makanan,3,40,0,2500.0,300.0,9,1,8000000
2025-03-18,SKU-009,Makanan,0,40,0,2500.0,300.0,9,1,8000000
2025-03-19,SKU-009,Makanan,1,39,0,2500.0,300.0,9,1,8000000
2025-03-20,SKU-009,Makanan,0,39,0,2500.0,300.0,9,1,8000000
2025-03-21,SKU-009,Makanan,0,39,0,2500.0,300.0,9,1,8000000
2025-03-22,SKU-009,Makanan,2,65,0,2500.0,300.0,9,1,8000000
2025-03-23,SKU-009,Makanan,3,62,0,2500.0,300.0,9,1,8000000
2025-03-24,SKU-009,Makanan,1,61,0,2500.0,300.0,9,1,8000000
2025-03-25,SKU-009,Makanan,2,59,0,2500.0,300.0,9,1,8000000
2025-03-26,SKU-009,Makanan,2,57,0,2500.0,300.0,9,1,8000000
2025-03-27,SKU-009,Makanan,2,55,0,2500.0,300.0,9,1,8000000
2025-03-28,SKU-009,Makanan,0,55,0,2500.0,300.0,9,1,8000000
2025-03-29,SKU-009,Makanan,1,54,0,2500.0,300.0,9,1,8000000
2025-03-30,SKU-009,Makanan,5,49,0,2500.0,300.0,9,1,8000000
2025-03-31,SKU-009,Makanan,0,49,0,2500.0,300.0,9,1,8000000
2025-04-01,SKU-009,Makanan,3,46,0,2500.0,300.0,9,1,8000000
2025-04-02,SKU-009,Makanan,3,43,0,2500.0,300.0,9,1,8000000
2025-04-03,SKU-009,Makanan,1,42,0,2500.0,300.0,9,1,8000000
2025-04-04,SKU-009,Makanan,4,38,0,2500.0,300.0,9,1,8000000
2025-04-05,SKU-009,Makanan,0,38,0,2500.0,300.0,9,1,8000000
2025-04-06,SKU-009,Makanan,2,36,0,2500.0,300.0,9,1,8000000
2025-04-07,SKU-009,Makanan,2,62,0,2500.0,300.0,9,1,8000000
2025-04-08,SKU-009,Makanan,1,61,0,2500.0,300.0,9,1,8000000
2025-04-09,SKU-009,Makanan,2,59,0,2500.0,300.0,9,1,8000000
2025-04-10,SKU-009,Makanan,2,57,0,2500.0,300.0,9,1,8000000
2025-04-11,SKU-009,Makanan,3,54,0,2500.0,300.0,9,1,8000000
2025-04-12,SKU-009,Makanan,4,50,0,2500.0,300.0,9,1,8000000
2025-04-13,SKU-009,Makanan,3,47,0,2500.0,300.0,9,1,8000000
2025-04-14,SKU-009,Makanan,1,46,0,2500.0,300.0,9,1,8000000
2025-04-15,SKU-009,Makanan,0,46,0,2500.0,300.0,9,1,8000000
2025-04-16,SKU-009,Makanan,0,46,0,2500.0,300.0,9,1,8000000
2025-04-17,SKU-009,Makanan,2,44,0,2500.0,300.0,9,1,8000000
2025-04-18,SKU-009,Makanan,0,44,0,2500.0,300.0,9,1,8000000
2025-04-19,SKU-009,Makanan,2,42,0,2500.0,300.0,9,1,8000000
2025-04-20,SKU-009,Makanan,1,41,0,2500.0,300.0,9,1,8000000
2025-04-21,SKU-009,Makanan,1,40,0,2500.0,300.0,9,1,8000000
2025-04-22,SKU-009,Makanan,4,36,0,2500.0,300.0,9,1,8000000
2025-04-23,SKU-009,Makanan,0,64,0,2500.0,300.0,9,1,8000000
2025-04-24,SKU-009,Makanan,2,62,0,2500.0,300.0,9,1,8000000
2025-04-25,SKU-009,Makanan,3,59,0,2500.0,300.0,9,1,8000000
2025-04-26,SKU-009,Makanan,4,55,0,2500.0,300.0,9,1,8000000
2025-04-27,SKU-009,Makanan,1,54,0,2500.0,300.0,9,1,8000000
2025-04-28,SKU-009,Makanan,3,51,0,2500.0,300.0,9,1,8000000
2025-04-29,SKU-009,Makanan,3,48,0,2500.0,300.0,9,1,8000000
2025-04-30,SKU-009,Makanan,1,47,0,2500.0,300.0,9,1,8000000
2025-05-01,SKU-009,Makanan,2,45,0,2500.0,300.0,9,1,8000000
2025-05-02,SKU-009,Makanan,1,44,0,2500.0,300.0,9,1,8000000
2025-05-03,SKU-009,Makanan,3,41,0,2500.0,300.0,9,1,8000000
2025-05-04,SKU-009,Makanan,3,38,0,2500.0,300.0,9,1,8000000
2025-05-05,SKU-009,Makanan,3,35,0,2500.0,300.0,9,1,8000000
2025-05-06,SKU-009,Makanan,0,35,0,2500.0,300.0,9,1,8000000
2025-05-07,SKU-009,Makanan,4,31,0,2500.0,300.0,9,1,8000000
2025-05-08,SKU-009,Makanan,1,30,0,2500.0,300.0,9,1,8000000
2025-05-09,SKU-009,Makanan,4,54,0,2500.0,300.0,9,1,8000000
2025-05-10,SKU-009,Makanan,3,51,0,2500.0,300.0,9,1,8000000
2025-05-11,SKU-009,Makanan,2,49,0,2500.0,300.0,9,1,8000000
2025-05-12,SKU-009,Makanan,4,45,0,2500.0,300.0,9,1,8000000
2025-05-13,SKU-009,Makanan,1,44,0,2500.0,300.0,9,1,8000000
2025-05-14,SKU-009,Makanan,1,43,0,2500.0,300.0,9,1,8000000
2025-05-15,SKU-009,Makanan,2,41,0,2500.0,300.0,9,1,8000000
2025-05-16,SKU-009,Makanan,1,40,0,2500.0,300.0,9,1,8000000
2025-05-17,SKU-009,Makanan,5,35,0,2500.0,300.0,9,1,8000000
2025-05-18,SKU-009,Makanan,1,34,0,2500.0,300.0,9,1,8000000
2025-05-19,SKU-009,Makanan,2,32,0,2500.0,300.0,9,1,8000000
2025-05-20,SKU-009,Makanan,2,30,0,2500.0,300.0,9,1,8000000
2025-05-21,SKU-009,Makanan,6,24,0,2500.0,300.0,9,1,8000000
2025-05-22,SKU-009,Makanan,3,21,0,2500.0,300.0,9,1,8000000
2025-05-23,SKU-009,Makanan,4,17,0,2500.0,300.0,9,1,8000000
2025-05-24,SKU-009,Makanan,1,16,0,2500.0,300.0,9,1,8000000
2025-05-25,SKU-009,Makanan,3,41,0,2500.0,300.0,9,1,8000000
2025-05-26,SKU-009,Makanan,1,40,0,2500.0,300.0,9,1,8000000
2025-05-27,SKU-009,Makanan,2,38,0,2500.0,300.0,9,1,8000000
2025-05-28,SKU-009,Makanan,1,37,0,2500.0,300.0,9,1,8000000
2025-05-29,SKU-009,Makanan,2,35,0,2500.0,300.0,9,1,8000000
2025-05-30,SKU-009,Makanan,1,34,0,2500.0,300.0,9,1,8000000
2025-05-31,SKU-009,Makanan,4,30,0,2500.0,300.0,9,1,8000000
2025-06-01,SKU-009,Makanan,3,27,0,2500.0,300.0,9,1,8000000
2025-06-02,SKU-009,Makanan,1,26,0,2500.0,300.0,9,1,8000000
2025-06-03,SKU-009,Makanan,1,25,0,2500.0,300.0,9,1,8000000
2025-06-04,SKU-009,Makanan,4,21,0,2500.0,300.0,9,1,8000000
2025-06-05,SKU-009,Makanan,1,20,0,2500.0,300.0,9,1,8000000
2025-06-06,SKU-009,Makanan,1,19,0,2500.0,300.0,9,1,8000000
2025-06-07,SKU-009,Makanan,3,16,0,2500.0,300.0,9,1,8000000
2025-06-08,SKU-009,Makanan,0,16,0,2500.0,300.0,9,1,8000000
2025-06-09,SKU-009,Makanan,1,15,0,2500.0,300.0,9,1,8000000
2025-06-10,SKU-009,Makanan,2,41,0,2500.0,300.0,9,1,8000000
2025-06-11,SKU-009,Makanan,2,39,0,2500.0,300.0,9,1,8000000
2025-06-12,SKU-009,Makanan,2,37,0,2500.0,300.0,9,1,8000000
2025-06-13,SKU-009,Makanan,1,36,0,2500.0,300.0,9,1,8000000
2025-06-14,SKU-009,Makanan,3,33,0,2500.0,300.0,9,1,8000000
2025-06-15,SKU-009,Makanan,3,30,0,2500.0,300.0,9,1,8000000
2025-06-16,SKU-009,Makanan,3,27,0,2500.0,300.0,9,1,8000000
2025-06-17,SKU-009,Makanan,3,24,0,2500.0,300.0,9,1,8000000
2025-06-18,SKU-009,Makanan,2,22,0,2500.0,300.0,9,1,8000000
2025-06-19,SKU-009,Makanan,3,19,0,2500.0,300.0,9,1,8000000
2025-06-20,SKU-009,Makanan,1,18,0,2500.0,300.0,9,1,8000000
2025-06-21,SKU-009,Makanan,4,14,0,2500.0,300.0,9,1,8000000
2025-06-22,SKU-009,Makanan,4,10,0,2500.0,300.0,9,1,8000000
2025-06-23,SKU-009,Makanan,1,9,0,2500.0,300.0,9,1,8000000
2025-06-24,SKU-009,Makanan,3,6,0,2500.0,300.0,9,1,8000000
2025-06-25,SKU-009,Makanan,2,4,0,2500.0,300.0,9,1,8000000
2025-06-26,SKU-009,Makanan,1,31,0,2500.0,300.0,9,1,8000000
2025-06-27,SKU-009,Makanan,2,29,0,2500.0,300.0,9,1,8000000
2025-06-28,SKU-009,Makanan,3,26,0,2500.0,300.0,9,1,8000000
2025-06-29,SKU-009,Makanan,5,21,0,2500.0,300.0,9,1,8000000
2025-06-30,SKU-009,Makanan,2,19,0,2500.0,300.0,9,1,8000000
2025-07-01,SKU-009,Makanan,1,18,0,2500.0,300.0,9,1,8000000
2025-07-02,SKU-009,Makanan,1,17,0,2500.0,300.0,9,1,8000000
2025-07-03,SKU-009,Makanan,3,14,0,2500.0,300.0,9,1,8000000
2025-07-04,SKU-009,Makanan,4,10,0,2500.0,300.0,9,1,8000000
2025-07-05,SKU-009,Makanan,6,4,0,2500.0,300.0,9,1,8000000
2025-07-06,SKU-009,Makanan,2,2,0,2500.0,300.0,9,1,8000000
2025-07-07,SKU-009,Makanan,2,0,0,2500.0,300.0,9,1,8000000
2025-07-08,SKU-009,Makanan,5,0,0,2500.0,300.0,9,1,8000000
2025-07-09,SKU-009,Makanan,3,0,0,2500.0,300.0,9,1,8000000
2025-07-10,SKU-009,Makanan,2,0,0,2500.0,300.0,9,1,8000000
2025-07-11,SKU-009,Makanan,3,0,0,2500.0,300.0,9,1,8000000
2025-07-12,SKU-009,Makanan,1,28,0,2500.0,300.0,9,1,8000000
2025-07-13,SKU-009,Makanan,5,23,0,2500.0,300.0,9,1,8000000
2025-07-14,SKU-009,Makanan,4,19,0,2500.0,300.0,9,1,8000000
2025-07-15,SKU-009,Makanan,0,19,0,2500.0,300.0,9,1,8000000
2025-07-16,SKU-009,Makanan,4,15,0,2500.0,300.0,9,1,8000000
2025-07-17,SKU-009,Makanan,0,15,0,2500.0,300.0,9,1,8000000
2025-07-18,SKU-009,Makanan,1,14,0,2500.0,300.0,9,1,8000000
2025-07-19,SKU-009,Makanan,3,11,0,2500.0,300.0,9,1,8000000
2025-07-20,SKU-009,Makanan,2,9,0,2500.0,300.0,9,1,8000000
2025-07-21,SKU-009,Makanan,3,6,0,2500.0,300.0,9,1,8000000
2025-07-22,SKU-009,Makanan,1,5,0,2500.0,300.0,9,1,8000000
2025-07-23,SKU-009,Makanan,1,4,0,2500.0,300.0,9,1,8000000
2025-07-24,SKU-009,Makanan,1,3,0,2500.0,300.0,9,1,8000000
2025-07-25,SKU-009,Makanan,5,0,0,2500.0,300.0,9,1,8000000
2025-07-26,SKU-009,Makanan,3,0,0,2500.0,300.0,9,1,8000000
2025-07-27,SKU-009,Makanan,5,0,0,2500.0,300.0,9,1,8000000
2025-07-28,SKU-009,Makanan,0,28,0,2500.0,300.0,9,1,8000000
2025-07-29,SKU-009,Makanan,2,26,0,2500.0,300.0,9,1,8000000
2025-07-30,SKU-009,Makanan,1,25,0,2500.0,300.0,9,1,8000000
2025-07-31,SKU-009,Makanan,0,25,0,2500.0,300.0,9,1,8000000
2025-08-01,SKU-009,Makanan,1,24,0,2500.0,300.0,9,1,8000000
2025-08-02,SKU-009,Makanan,3,21,0,2500.0,300.0,9,1,8000000
2025-08-03,SKU-009,Makanan,4,17,0,2500.0,300.0,9,1,8000000
2025-08-04,SKU-009,Makanan,1,16,0,2500.0,300.0,9,1,8000000
2025-08-05,SKU-009,Makanan,3,13,0,2500.0,300.0,9,1,8000000
2025-08-06,SKU-009,Makanan,2,11,0,2500.0,300.0,9,1,8000000
2025-08-07,SKU-009,Makanan,3,8,0,2500.0,300.0,9,1,8000000
2025-08-08,SKU-009,Makanan,3,5,0,2500.0,300.0,9,1,8000000
2025-01-01,SKU-010,Minuman,1,80,0,4750.0,736.25,11,6,8000000
2025-01-02,SKU-010,Minuman,3,77,0,4750.0,736.25,11,6,8000000
2025-01-03,SKU-010,Minuman,0,77,0,4750.0,736.25,11,6,8000000
2025-01-04,SKU-010,Minuman,0,77,0,4750.0,736.25,11,6,8000000
2025-01-05,SKU-010,Minuman,3,74,0,4750.0,736.25,11,6,8000000
2025-01-06,SKU-010,Minuman,0,74,0,4750.0,736.25,11,6,8000000
2025-01-07,SKU-010,Minuman,1,73,0,4750.0,736.25,11,6,8000000
2025-01-08,SKU-010,Minuman,3,70,0,4750.0,736.25,11,6,8000000
2025-01-09,SKU-010,Minuman,0,70,0,4750.0,736.25,11,6,8000000
2025-01-10,SKU-010,Minuman,0,70,0,4750.0,736.25,11,6,8000000
2025-01-11,SKU-010,Minuman,0,70,0,4750.0,736.25,11,6,8000000
2025-01-12,SKU-010,Minuman,0,70,0,4750.0,736.25,11,6,8000000
2025-01-13,SKU-010,Minuman,0,70,0,4750.0,736.25,11,6,8000000
2025-01-14,SKU-010,Minuman,0,70,0,4750.0,736.25,11,6,8000000
2025-01-15,SKU-010,Minuman,6,64,0,4750.0,736.25,11,6,8000000
2025-01-16,SKU-010,Minuman,0,64,0,4750.0,736.25,11,6,8000000
2025-01-17,SKU-010,Minuman,0,64,0,4750.0,736.25,11,6,8000000
2025-01-18,SKU-010,Minuman,0,64,0,4750.0,736.25,11,6,8000000
2025-01-19,SKU-010,Minuman,1,105,0,4750.0,736.25,11,6,8000000
2025-01-20,SKU-010,Minuman,0,105,0,4750.0,736.25,11,6,8000000
2025-01-21,SKU-010,Minuman,0,105,0,4750.0,736.25,11,6,8000000
2025-01-22,SKU-010,Minuman,0,105,0,4750.0,736.25,11,6,8000000
2025-01-23,SKU-010,Minuman,0,105,0,4750.0,736.25,11,6,8000000
2025-01-24,SKU-010,Minuman,1,104,0,4750.0,736.25,11,6,8000000
2025-01-25,SKU-010,Minuman,6,98,0,4750.0,736.25,11,6,8000000
2025-01-26,SKU-010,Minuman,0,98,0,4750.0,736.25,11,6,8000000
2025-01-27,SKU-010,Minuman,3,95,0,4750.0,736.25,11,6,8000000
2025-01-28,SKU-010,Minuman,0,95,0,4750.0,736.25,11,6,8000000
2025-01-29,SKU-010,Minuman,0,95,0,4750.0,736.25,11,6,8000000
2025-01-30,SKU-010,Minuman,0,95,0,4750.0,736.25,11,6,8000000
2025-01-31,SKU-010,Minuman,1,94,0,4750.0,736.25,11,6,8000000
2025-02-01,SKU-010,Minuman,1,93,0,4750.0,736.25,11,6,8000000
2025-02-02,SKU-010,Minuman,1,92,0,4750.0,736.25,11,6,8000000
2025-02-03,SKU-010,Minuman,2,90,0,4750.0,736.25,11,6,8000000
2025-02-04,SKU-010,Minuman,0,90,0,4750.0,736.25,11,6,8000000
2025-02-05,SKU-010,Minuman,1,89,0,4750.0,736.25,11,6,8000000
2025-02-06,SKU-010,Minuman,0,131,0,4750.0,736.25,11,6,8000000
2025-02-07,SKU-010,Minuman,0,131,0,4750.0,736.25,11,6,8000000
2025-02-08,SKU-010,Minuman,0,131,0,4750.0,736.25,11,6,8000000
2025-02-09,SKU-010,Minuman,0,131,0,4750.0,736.25,11,6,8000000
2025-02-10,SKU-010,Minuman,0,131,0,4750.0,736.25,11,6,8000000
2025-02-11,SKU-010,Minuman,0,131,0,4750.0,736.25,11,6,8000000
2025-02-12,SKU-010,Minuman,0,131,0,4750.0,736.25,11,6,8000000
2025-02-13,SKU-010,Minuman,3,128,0,4750.0,736.25,11,6,8000000
2025-02-14,SKU-010,Minuman,0,128,0,4750.0,736.25,11,6,8000000
2025-02-15,SKU-010,Minuman,4,124,0,4750.0,736.25,11,6,8000000
2025-02-16,SKU-010,Minuman,0,124,0,4750.0,736.25,11,6,8000000
2025-02-17,SKU-010,Minuman,0,124,0,4750.0,736.25,11,6,8000000
2025-02-18,SKU-010,Minuman,2,122,0,4750.0,736.25,11,6,8000000
2025-02-19,SKU-010,Minuman,4,118,0,4750.0,736.25,11,6,8000000
2025-02-20,SKU-010,Minuman,0,118,0,4750.0,736.25,11,6,8000000
2025-02-21,SKU-010,Minuman,0,118,0,4750.0,736.25,11,6,8000000
2025-02-22,SKU-010,Minuman,3,115,0,4750.0,736.25,11,6,8000000
2025-02-23,SKU-010,Minuman,0,115,0,4750.0,736.25,11,6,8000000
2025-02-24,SKU-010,Minuman,0,157,0,4750.0,736.25,11,6,8000000
2025-02-25,SKU-010,Minuman,3,154,0,4750.0,736.25,11,6,8000000
2025-02-26,SKU-010,Minuman,0,154,0,4750.0,736.25,11,6,8000000
2025-02-27,SKU-010,Minuman,0,154,0,4750.0,736.25,11,6,8000000
2025-02-28,SKU-010,Minuman,3,151,0,4750.0,736.25,11,6,8000000
2025-03-01,SKU-010,Minuman,1,150,0,4750.0,736.25,11,6,8000000
2025-03-02,SKU-010,Minuman,0,150,0,4750.0,736.25,11,6,8000000
2025-03-03,SKU-010,Minuman,3,147,0,4750.0,736.25,11,6,8000000
2025-03-04,SKU-010,Minuman,0,147,0,4750.0,736.25,11,6,8000000
2025-03-05,SKU-010,Minuman,0,147,0,4750.0,736.25,11,6,8000000
2025-03-06,SKU-010,Minuman,2,145,0,4750.0,736.25,11,6,8000000
2025-03-07,SKU-010,Minuman,2,143,0,4750.0,736.25,11,6,8000000
2025-03-08,SKU-010,Minuman,0,143,0,4750.0,736.25,11,6,8000000
2025-03-09,SKU-010,Minuman,2,141,0,4750.0,736.25,11,6,8000000
2025-03-10,SKU-010,Minuman,0,141,0,4750.0,736.25,11,6,8000000
2025-03-11,SKU-010,Minuman,2,139,0,4750.0,736.25,11,6,8000000
2025-03-12,SKU-010,Minuman,0,139,0,4750.0,736.25,11,6,8000000
2025-03-13,SKU-010,Minuman,0,139,0,4750.0,736.25,11,6,8000000
2025-03-14,SKU-010,Minuman,0,181,0,4750.0,736.25,11,6,8000000
2025-03-15,SKU-010,Minuman,0,181,0,4750.0,736.25,11,6,8000000
2025-03-16,SKU-010,Minuman,0,181,0,4750.0,736.25,11,6,8000000
2025-03-17,SKU-010,Minuman,2,179,0,4750.0,736.25,11,6,8000000
2025-03-18,SKU-010,Minuman,0,179,0,4750.0,736.25,11,6,8000000
